model	dataset	trained	epoch_no	perturb_mec	sigma	epsilon	clip_norm	batch_size	num_images	restarts	OPTIM	cost_fn	indices	weights	scoring	init	tv	opt_score	psnr	test_mse	feat_mse	target_id	timing	dtype	val_acc	rec_img	gt_img
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0183	37.9602	0.0017	0.0000	6189	0:00:35.364003	torch.float32	1.0	4206404372_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_37.96019744873047_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1724	28.9762	0.0133	0.0001	6189	0:00:35.103934	torch.float32	1.0	3310697714_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_28.976242065429688_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3623	24.6753	0.0359	0.0002	6189	0:00:32.700032	torch.float32	1.0	3269117389_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_24.675291061401367_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3773	26.8275	0.0219	0.0004	6189	0:00:37.813044	torch.float32	1.0	3938981962_6189_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.827470779418945_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0096	37.4787	0.0019	0.0000	6189	0:00:37.300730	torch.float32	0.9999046325683594	2881841179_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_37.47869110107422_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0217	41.7051	0.0007	0.0000	6189	0:00:37.815666	torch.float32	0.9999046325683594	3706905861_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_41.70506286621094_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0267	42.9504	0.0005	0.0000	6189	0:00:35.719220	torch.float32	0.9999046325683594	2654717846_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_42.95036697387695_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0525	34.2627	0.0039	0.0001	6189	0:00:37.938566	torch.float32	0.9999046325683594	3454364315_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_34.262664794921875_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0048	41.6278	0.0007	0.0000	6189	0:00:36.254902	torch.float32	0.9999046325683594	1747996784_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_41.627845764160156_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0027	42.3100	0.0006	0.0000	6189	0:00:35.152316	torch.float32	0.9999046325683594	1246228278_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_42.31000518798828_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0133	38.7945	0.0014	0.0000	6189	0:00:39.158769	torch.float32	0.9999046325683594	3711801426_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_38.79449462890625_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0335	37.4639	0.0019	0.0001	6189	0:00:38.919466	torch.float32	0.9999046325683594	2513450885_6189_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_37.463905334472656_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0112	34.2827	0.0039	0.0000	4345	0:00:35.276079	torch.float32	0.9995331168174744	341624608_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_34.28273010253906_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0341	28.2103	0.0159	0.0001	4345	0:00:39.680488	torch.float32	0.999518096446991	3930160223_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_28.210304260253906_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0412	27.4427	0.0190	0.0000	4345	0:00:38.038747	torch.float32	0.999518096446991	2909348744_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0001_PSNR_27.442684173583984_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0270	31.7107	0.0071	0.0000	4345	0:00:36.716492	torch.float32	0.999518096446991	3281379740_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_31.710712432861328_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0188	32.7966	0.0055	0.0000	4345	0:00:35.011284	torch.float32	0.9995481967926025	1359726498_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0005_PSNR_32.79655075073242_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0284	34.3481	0.0039	0.0000	4345	0:00:36.299090	torch.float32	0.999518096446991	45395907_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_34.34806442260742_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0464	33.9842	0.0042	0.0001	4345	0:00:36.734065	torch.float32	0.999518096446991	1989433170_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_33.984153747558594_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussPGrad22	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0352	32.6567	0.0057	0.0000	4345	0:00:45.310644	torch.float32	0.999518096446991	3961107977_4345_Re_MNIST_mnist mlp_ALG_rGaussPGrad22_0.0009_PSNR_32.656700134277344_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3362	26.4662	0.0238	0.0002	4345	0:00:34.351104	torch.float32	1.0	2979132126_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.466150283813477_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3466	26.7759	0.0221	0.0002	4345	0:00:34.785575	torch.float32	1.0	1866445247_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.77590560913086_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.3668	26.6182	0.0229	0.0002	4345	0:00:34.164769	torch.float32	1.0	4219233378_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_26.618194580078125_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1875	30.9417	0.0085	0.0000	4345	0:00:34.906064	torch.float32	1.0	2177993124_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_30.941659927368164_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1638	31.4211	0.0076	0.0000	4345	0:00:35.711716	torch.float32	1.0	4254078036_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0005_PSNR_31.42111587524414_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0099	43.7079	0.0004	0.0000	4345	0:00:33.017311	torch.float32	1.0	1965003811_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_43.707916259765625_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0328	30.3494	0.0097	0.0000	4345	0:00:36.453435	torch.float32	1.0	3147966212_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_30.349443435668945_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0107	44.1644	0.0004	0.0000	4345	0:00:34.596743	torch.float32	1.0	1879213314_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_44.164432525634766_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0270	38.5526	0.0015	0.0000	4345	0:00:35.596221	torch.float32	1.0	3288477760_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_38.55257034301758_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0116	42.3476	0.0006	0.0000	4345	0:00:36.780235	torch.float32	1.0	2176971419_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0001_PSNR_42.347564697265625_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	61.9487	0.0000	0.0000	4345	0:00:36.226831	torch.float32	1.0	901379788_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_61.94871520996094_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	62.9630	0.0000	0.0000	4345	0:00:33.753769	torch.float32	1.0	62864693_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_62.963043212890625_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0001	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0007	49.9683	0.0001	0.0000	4345	0:00:33.779778	torch.float32	1.0	3431722922_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0001_PSNR_49.96830368041992_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0006	63.9434	0.0000	0.0000	4345	0:00:33.272187	torch.float32	1.0	1643122319_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0005_PSNR_63.94338607788086_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0005	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0116	59.6861	0.0000	0.0000	4345	0:00:33.810416	torch.float32	1.0	2806304951_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0005_PSNR_59.686119079589844_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0057	59.3425	0.0000	0.0000	4345	0:00:35.416545	torch.float32	1.0	2252035048_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_59.34245300292969_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0098	49.8567	0.0001	0.0000	4345	0:00:35.134625	torch.float32	1.0	2878347315_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_49.85673904418945_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0084	43.3430	0.0005	0.0000	4345	0:00:34.092187	torch.float32	1.0	2115630402_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_43.34296798706055_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0017	49.5016	0.0001	0.0000	4345	0:00:33.523831	torch.float32	1.0	1895900447_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_49.50156784057617_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAGrad16	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0021	57.2965	0.0000	0.0000	4345	0:00:32.709946	torch.float32	1.0	730359926_4345_Re_MNIST_mnist mlp_ALG_rGaussAGrad16_0.0009_PSNR_57.296531677246094_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	63.5648	0.0000	0.0000	4345	0:00:35.335539	torch.float32	1.0	4197392849_4345_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_63.56480026245117_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0033	53.9530	0.0000	0.0000	4345	0:00:34.373160	torch.float32	1.0	441020206_4345_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_53.952980041503906_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_NoGaussSGD	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	62.0747	0.0000	0.0000	4345	0:00:36.673843	torch.float32	1.0	3601274777_4345_Re_MNIST_mnist mlp_ALG_NoGaussSGD_0.0009_PSNR_62.07466506958008_Ratio_0.9995_gaussian.png	gaussian
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0106	47.9241	0.0002	0.0000	4345	0:00:34.197203	torch.float32	1.0	2337172429_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_47.924076080322266_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0000	60.5134	0.0000	0.0000	4345	0:00:35.139207	torch.float32	1.0	3490171834_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_60.51342010498047_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0153	37.6806	0.0018	0.0000	4345	0:00:33.651518	torch.float32	1.0	3700918202_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_37.680641174316406_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	60.2394	0.0000	0.0000	4345	0:00:34.855288	torch.float32	1.0	3589480367_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_60.23940658569336_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0065	47.8868	0.0002	0.0000	4345	0:00:35.070338	torch.float32	1.0	535637981_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_47.886802673339844_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	58.9588	0.0000	0.0000	4345	0:00:33.606896	torch.float32	1.0	1343293629_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_58.95877456665039_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0009	54.1070	0.0000	0.0000	4345	0:00:38.066294	torch.float32	1.0	998472787_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_54.106998443603516_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0008	54.8582	0.0000	0.0000	4345	0:00:36.002636	torch.float32	1.0	3398255429_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_54.85822677612305_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rGaussAWeig19	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0026	54.3111	0.0000	0.0000	4345	0:00:37.914735	torch.float32	1.0	2693325248_4345_Re_MNIST_mnist mlp_ALG_rGaussAWeig19_0.0009_PSNR_54.311126708984375_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.1087	27.4074	0.0191	0.0001	4345	0:00:39.160658	torch.float32	0.9995130300521851	1025029598_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_27.40743637084961_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0151	34.6836	0.0036	0.0000	4345	0:00:34.792820	torch.float32	0.9995130300521851	1264336872_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_34.6836051940918_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0349	27.0468	0.0208	0.0000	4345	0:00:33.529274	torch.float32	0.9995130300521851	807535833_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_27.04682159423828_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0193	34.8786	0.0034	0.0000	4345	0:00:35.372616	torch.float32	0.9995130300521851	2230705530_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_34.87861251831055_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0122	36.7057	0.0022	0.0000	4345	0:00:35.908568	torch.float32	0.9995130300521851	3481971387_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_36.705726623535156_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rLapPGrad15	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0331	28.5913	0.0146	0.0000	4345	0:00:38.829859	torch.float32	0.9995130300521851	2719993704_4345_Re_MNIST_mnist mlp_ALG_rLapPGrad15_0.0009_PSNR_28.591344833374023_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	300000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9477	8.9201	1.3508	0.0050	4345	0:00:33.220702	torch.float32	1.0	2903562240_4345_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.920053482055664_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9453	8.9937	1.3281	0.0058	4345	0:00:32.349908	torch.float32	1.0	2284639713_4345_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.993715286254883_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	100000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9510	8.6134	1.4496	0.0093	4345	0:00:35.039832	torch.float32	1.0	3422537847_4345_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.613412857055664_Ratio_0.9995_laplace.png	laplace
mnist mlp	MNIST	False	1	ALG_rRResAWeig21	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.9495	8.3164	1.5522	0.0152	4345	0:00:36.365045	torch.float32	1.0	137370504_4345_Re_MNIST_mnist mlp_ALG_rRResAWeig21_0.0009_PSNR_8.316370010375977_Ratio_0.9995_laplace.png	laplace
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0097	47.0819	0.0002	0.0000	90	0:00:53.761960	torch.float32	1.0	2089519413_90_Re_MNIST_mnist cnn_ALG_NoGaussSGD_0.0009_PSNR_47.08190155029297_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	55.7983	0.0000	0.0000	90	0:00:52.437773	torch.float32	1.0	166862989_90_Re_MNIST_mnist cnn_ALG_NoGaussSGD_0.0009_PSNR_55.798301696777344_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_NoGaussSGD	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0002	57.6597	0.0000	0.0000	90	0:00:53.538091	torch.float32	1.0	173281289_90_Re_MNIST_mnist cnn_ALG_NoGaussSGD_0.0009_PSNR_57.65972137451172_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0120	46.2860	0.0002	0.0000	90	0:00:56.673673	torch.float32	1.0	1279429603_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0009_PSNR_46.286041259765625_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0124	51.2174	0.0001	0.0000	90	0:00:50.571149	torch.float32	1.0	4194679028_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0009_PSNR_51.21739196777344_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0009	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0101	49.2403	0.0001	0.0000	90	0:00:51.702297	torch.float32	1.0	1067590905_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0009_PSNR_49.2403450012207_Ratio_0.9995_gaussian.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0005	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0048	50.3382	0.0001	0.0000	90	0:00:49.479512	torch.float32	1.0	3416207733_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0005_PSNR_50.33823013305664_Ratio_0.9995_gaussian_epsilon_50000.0.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0005	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0085	50.5848	0.0001	0.0000	90	0:00:50.473376	torch.float32	1.0	2600746206_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0005_PSNR_50.58475875854492_Ratio_0.9995_gaussian_epsilon_50000.0.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0005	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0033	58.2972	0.0000	0.0000	90	0:00:49.493339	torch.float32	1.0	3940936893_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0005_PSNR_58.29723358154297_Ratio_0.9995_gaussian_epsilon_50000.0.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0001	66.6075	0.0000	0.0000	90	0:00:51.035588	torch.float32	1.0	1851246266_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0001_PSNR_66.60749816894531_Ratio_0.9995_gaussian_epsilon_50000.0.png	gaussian
mnist cnn	MNIST	False	1	ALG_rGaussAGrad16	0.0001	50000.0	4	50	1	1	ours	sim	def	equal	loss	randn	0.0001	0.0001	63.5071	0.0000	0.0000	90	0:00:51.607100	torch.float32	1.0	3394616746_90_Re_MNIST_mnist cnn_ALG_rGaussAGrad16_0.0001_PSNR_63.507137298583984_Ratio_0.9995_gaussian_epsilon_50000.0.png	gaussian
